Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Day,Model
-0.77122015,-0.21884456,1.090612,0.19826241,0.70119023,240,Sequential RNN
-0.7003551,-0.16490597,1.1444613,0.026894277,0.69390553,241,Sequential RNN
0.29866442,-0.085689686,0.094226845,-0.47061193,1.1634103,242,Sequential RNN
-0.65951025,-0.43032995,1.2078056,0.25429952,0.627735,243,Sequential RNN
-0.27781084,-0.612594,0.92209405,-0.05367668,1.0219874,244,Sequential RNN
-0.029114233,-0.6046313,0.66207147,0.42258266,0.54909146,245,Sequential RNN
-0.6456342,-0.36491153,1.2354803,-0.07999505,0.8550604,246,Sequential RNN
-0.44873637,-0.22390215,0.6383194,0.024004491,1.0103146,247,Sequential RNN
1.4611264,0.31143862,-0.6778864,-0.6995072,0.60482854,248,Sequential RNN
-1.1582175,-0.2790561,1.4197516,0.4269974,0.59052455,249,Sequential RNN
